Away Pred,Home Pred,Away Actual,Home Actual,Away ML,Home ML,Spread,Over/Under
111.24982,98.02429,126,94,150,-180,3,204.0
112.821655,104.76989,114,117,235,-290,7,214.5
110.233604,113.23971,98,121,900,-1600,13.5,230.5
103.27639,107.88161,112,102,150,-180,6,212.0
115.03671,103.76506,113,127,-210,175,4.5,233.0
112.46017,108.47523,107,113,-110,-110,pk,223.5
116.04917,100.51168,121,91,-550,400,8.5,222.5
113.08126,107.18284,84,117,375,-500,8,219.5
108.17643,103.869125,117,101,-180,150,1.5,208.0
114.137115,114.41763,107,144,190,-240,5.5,222.5
109.80631,110.09734,93,132,225,-275,6.5,226.5
110.245544,106.26458,135,109,115,-135,1.5,216.5
116.630585,112.101906,134,113,-380,290,8.5,238.5
102.10501,107.89402,100,125,320,-420,8.5,205.0
107.716156,105.69433,115,112,-300,240,5,221.5
111.03983,97.567924,109,116,-130,110,2.5,208.0
101.088844,112.32719,103,121,240,-300,7.5,220.5
113.17602,108.420784,112,120,300,-400,7,222.0
112.67928,108.47588,109,111,500,-700,10.5,226.0
112.966515,103.38474,110,111,100,-120,2.5,224.0
109.026405,110.14492,119,123,-110,-110,2,213.0
111.37896,108.76095,117,114,500,-700,10.5,218.5
112.929306,106.86163,86,100,250,-310,8,222.5
112.14689,104.69634,108,105,-150,130,3.5,213.5
111.75823,107.55645,123,101,100,-120,1,215.0
108.85092,113.80036,110,116,185,-230,5.5,221.5
101.44126,112.116165,88,133,170,-200,5.5,212.5
107.92245,107.71047,119,110,550,-800,12,220.5
105.38366,110.901024,96,123,160,-190,5,224.0
108.18566,100.27943,105,98,-600,425,9.5,207.0
108.26794,112.75517,101,127,1600,-6000,16.5,230.0
111.72321,111.06809,119,106,225,-275,5,230.0
111.23546,104.38871,113,82,110,-130,1,209.5
111.38174,108.21734,108,98,300,-400,7.5,223.5
112.659325,110.2977,116,106,300,-400,8.5,227.5
115.460625,104.76384,111,113,-180,150,3,232.0
109.72083,109.72454,106,121,800,-1400,15,228.5
109.86646,109.57003,123,116,250,-310,6.5,212.5
109.595825,107.25259,101,95,300,-400,8,227.0
106.86007,106.53798,115,97,550,-800,9,221.0
118.281784,108.0722,114,125,-125,105,pk,225.5
107.57983,108.544624,107,107,105,-125,2,218.0
112.06742,99.009346,119,95,-150,130,3.5,204.0
102.09855,112.30915,115,114,950,-1800,13.5,221.5
100.74528,107.71061,100,111,425,-600,10,205.5
103.81675,104.64892,95,102,400,-550,9,206.5
114.466034,108.94677,132,115,-170,145,2.5,226.0
115.345955,107.7784,128,103,185,-230,5.5,226.0
113.07537,103.6899,135,99,-155,135,1.5,209.5
107.87217,111.163246,100,111,280,-360,5,224.5
112.053535,108.35521,117,86,-125,105,1,224.5
102.50059,112.17804,112,122,1100,-2500,15.5,221.5
104.102036,107.30743,124,109,900,-1600,14.5,217.5
109.09705,107.2405,104,119,160,-190,4.5,221.0
108.37045,104.816605,108,95,-400,300,8,218.5
108.2382,110.77158,100,106,450,-650,12.5,231.5
113.06463,107.832245,109,124,220,-270,6.5,223.0
110.85972,109.37883,116,104,450,-650,10.5,219.5
112.86729,105.4764,113,106,300,-400,10,217.0
117.93601,109.305534,116,123,-135,115,7.5,231.0
104.89631,111.5923,102,100,260,-330,7.5,221.0
101.64352,103.66041,96,115,145,-170,4.5,196.5
117.36744,108.245445,140,115,-125,105,1.5,234.0
112.528946,109.56506,154,147,210,-260,3,228.0
112.551155,101.09301,99,93,-350,275,7,210.0
111.11694,104.0886,121,94,-500,375,10,217.5
112.86588,111.61535,96,112,200,-250,4,234.5
101.49311,104.8982,109,113,600,-900,11.5,206.0
117.62971,106.27712,106,123,-550,400,11,232.5
117.93624,106.249596,146,119,-260,210,5.5,228.5
112.03036,107.485535,127,93,160,-190,4.5,217.0
103.98489,107.95249,113,95,450,-650,9.5,216.5
114.58393,103.58928,121,106,-500,375,6,227.5
111.51571,98.82695,141,105,-220,180,4.5,213.5
113.83969,109.66302,122,113,-220,180,6.5,227.5
112.74207,107.15133,103,105,-140,120,4.5,221.0
102.4211,107.81213,108,109,145,-170,7,203.0
116.31425,110.46624,106,104,-120,100,2,240.0
112.36837,111.62394,113,104,110,-130,1,227.5
112.23132,108.418495,97,112,280,-360,8,223.0
107.22167,104.50293,109,110,280,-360,8,208.5
113.23414,107.046196,122,114,-550,400,8.5,233.0
117.69565,107.824936,119,116,-135,115,1.5,228.0
106.81323,105.58018,102,121,450,-650,10,220.0
102.39442,107.50967,102,95,240,-300,6,214.0
107.97547,113.353584,112,133,350,-450,9,220.0
111.53387,110.54073,110,108,210,-260,4.5,232.0
114.52512,109.59342,140,102,125,-145,2115,222.0
112.52932,106.36889,93,114,100,-120,1,218.5
104.20107,103.42959,116,94,145,-170,3,204.0
117.336205,115.35737,121,142,260,-330,7,240.5
111.13067,107.87829,109,112,200,-250,5,220.5
106.12296,111.17992,100,117,100,-120,1,221.5
118.01636,98.67646,124,94,-275,225,7,209.5
103.19425,108.3061,101,107,950,-1800,12.5,217.5
115.471695,109.34336,115,108,125,-145,1.5,230.0
102.328995,106.76558,100,111,900,-1600,12,212.0
115.04766,105.70552,149,131,130,-150,2.5,224.5
111.79042,110.03878,107,126,425,-600,10,226.0
107.01633,110.3226,97,108,350,-450,10.5,225.0
107.417946,109.97535,105,138,260,-330,7,225.0
102.53385,108.09012,101,117,450,-650,10.5,204.5
106.798,103.49084,86,120,125,-145,2,207.5
118.13557,110.625595,147,109,-300,240,5.5,241.0
111.977585,108.21685,105,107,110,-130,1,224.5
111.47735,101.005646,145,115,125,-145,1,216.0
117.63568,109.25495,140,129,130,-150,2,232.5
103.51546,105.1892,112,129,1200,-3000,15,214.5
112.76946,106.62829,122,142,-330,260,8.5,227.0
106.3162,98.19131,93,105,-180,150,2.5,206.5
106.89634,108.84822,109,114,250,-310,6,223.0
104.03216,107.44727,99,135,1500,-5000,16.5,218.0
114.866936,104.796486,95,98,-125,105,1,221.0
113.38025,109.00738,138,142,260,-330,8,225.5
109.476326,104.743385,101,96,275,-350,6.5,214.5
117.70305,102.43724,111,115,-700,500,9.5,220.0
113.587654,111.74114,128,120,145,-170,2,236.0
102.338936,109.526,116,111,500,-700,12.5,209.0
112.714615,105.46702,135,111,280,-360,7,219.0
105.85634,108.28777,115,113,750,-1200,10,227.5
114.164474,108.40097,94,116,400,-550,8,226.0
105.10859,106.445694,108,105,-105,-115,pk,220.0
107.40426,108.60165,117,113,350,-450,8,215.0
114.96994,108.91393,103,117,140,-160,2.5,230.0
101.5797,100.11429,103,102,-150,130,2,212.5
118.80244,109.42869,112,134,-1500,850,10.5,235.0
117.199455,99.28483,112,90,125,-145,3.5,217.5
109.61671,113.660194,99,118,600,-900,11,230.0
113.884834,104.24681,117,100,-500,375,9.5,228.5
111.896355,109.963875,138,115,170,-200,4,234.0
112.760635,105.31142,128,115,175,-210,5,217.0
106.88233,109.39131,101,101,190,-240,4,216.5
114.29266,105.50007,103,106,130,-150,2,223.5
112.60062,110.19778,109,127,145,-170,5.5,229.0
111.479004,103.68134,116,114,-190,160,6,228.5
114.48853,110.955696,94,119,500,-700,11,228.5
104.14677,108.48756,88,107,1100,-2500,17.5,216.0
105.272736,108.39756,122,123,180,-220,6.5105,217.0
109.892525,98.79078,103,104,105,-125,2,221.5
114.16677,106.44312,120,120,230,-280,4.5,219.5
112.34503,98.009544,95,85,115,-135,1,210.0
113.54052,104.06126,98,99,200,-250,5.5105,217.0
105.884575,112.82221,87,105,170,-200,4,221.0
112.17847,101.58526,93,109,-400,300,7.5,226.0
111.31362,111.89492,95,121,140,-160,2,226.0
111.979744,105.496864,124,104,150,-180,3,217.5
111.62943,109.28507,118,111,115,-135,1.5,229.0
116.758194,110.91667,94,123,850,-1500,11,237.0
112.56132,103.49543,114,91,-400,300,7.5,226.5
119.14205,109.72788,130,101,-500,375,9,234.5
107.44551,108.57102,110,114,330,-420,9.5,224.0
113.45086,99.14089,111,101,-210,176,5,220.5
106.26156,99.32011,99,103,-400,317,8.5,210.0
106.28863,105.7227,98,106,176,-210,5,209.0
107.03051,108.07403,106,108,1098,-2200,15,221.5
114.91318,108.86739,106,114,-165,144,1,228.0
113.807274,99.40832,105,107,115,-135,pk,213.5
112.89168,114.0077,118,116,614,-900,11,228.5
113.053505,103.02368,118,110,140,-160,4,217.5
112.005424,105.18195,120,114,459,-620,8.5,222.0
119.244865,110.32763,126,123,-170,145,1.5,230.0
115.42597,108.566246,122,132,450,-650,6,224.5
109.46073,99.0707,110,96,-210,175,2.5,204.5
111.62748,113.17577,120,116,-200,170,1.5,226.5
110.342,108.88364,121,120,325,-425,10.5,228.5
102.67715,98.80587,94,101,180,-220,5.5,211.0
114.53255,105.887596,119,106,-180,150,4.5,220.0
105.63836,108.90426,91,121,350,-450,8.5,221.0
111.725815,110.38611,99,106,140,-160,4.5105,228.5
106.71405,108.72265,95,105,260,-330,5,226.5
108.07673,107.63445,106,102,-240,190,3.5,217.0
106.02344,103.46194,100,99,-210,175,5.5,212.0
117.74517,110.442696,108,122,-110,-110,pk,233.0
112.93852,108.46186,95,126,160,-190,3,220.5
111.98325,109.107185,109,111,350,-450,10,219.5
106.99087,108.67819,97,99,650,-1000,10.5,217.5
119.00685,106.24135,115,103,-350,275,8,227.0
108.6063,110.05085,111,122,210,-260,6.5,231.0
112.34134,98.90761,126,106,-240,190,5,208.0
101.99647,108.14264,101,104,240,-300,8,217.0
112.98388,99.99388,119,104,-350,275,6.5,219.0
117.62433,103.47217,112,101,-300,240,7,217.5
117.39527,109.06894,114,103,900,-1600,9,234.5
115.312805,108.813286,110,116,-340,270,6,232.0
114.105354,103.38833,118,98,-155,135,6,221.5
106.23531,108.86576,102,132,900,-1600,13.5,223.5
112.2387,109.4368,101,112,260,-330,6.5,218.0
102.63343,103.00852,117,106,525,-750,10.5,206.5
100.25315,108.04052,92,111,135,-155,5,211.0
111.51946,113.1231,95,121,-500,375,8.5,226.0
109.42841,102.31118,120,92,-300,240,6,217.0
108.64109,108.887405,125,120,-145,125,1,219.0
110.8933,109.736046,123,108,180,-220,6.5,233.0
109.61488,109.9349,100,113,-115,-105,1,217.5
109.56791,102.35192,114,105,270,-340,1.5,208.0
115.436516,115.59276,121,132,300,-400,8.5,240.5
110.801384,110.47971,105,118,-130,110,6,229.5
108.77665,103.36919,89,117,145,-170,1105,211.0
111.709854,108.5377,122,126,290,-380,7.5,227.5
117.711945,110.76606,115,123,120,-140,2.5,230.5
101.49891,107.65093,97,94,290,-380,4,206.5
111.98767,106.52843,116,105,145,-170,4,227.0
114.48952,104.38018,126,89,-170,145,4,219.5
113.034294,102.67165,126,90,-1600,900,13,216.0
110.73593,105.24764,113,105,650,-1000,12,227.0
102.4276,107.777565,105,100,250,-310,6.5,217.5
109.28646,98.9271,89,116,-240,190,9,210.0
113.89147,102.84055,120,93,120,-140,1,215.0
113.8404,115.29902,123,104,1100,-2500,9.5,236.0
108.855965,104.00027,100,102,105,-125,2.5,204.5
111.99468,108.16739,136,99,105,-125,1,221.0
111.88438,101.76442,114,107,135,-155,1,217.5
110.567696,102.99794,112,124,115,-135,2,235.0
115.32858,110.44311,113,135,-160,140,3.5,234.0
116.471565,109.883865,99,117,500,-700,10,233.0
112.32153,103.880745,122,128,240,-300,6.5,224.0
117.43665,109.4712,105,107,-265,215,6.5,230.0
115.02816,110.732185,118,113,150,-180,3.5,227.0
100.4732,102.877815,92,99,-140,120,1.5,200.0
113.62817,110.6917,111,92,400,-550,11,229.5
117.75982,108.3115,131,89,-330,260,7,227.5
112.45179,103.55207,107,101,-125,105,4.5,209.0
107.91007,112.75742,95,108,-165,142,1,218.0
112.75236,100.98182,125,112,-400,300,8.5,229.5
113.23691,111.030754,113,115,-135,115,2,227.5
110.921295,109.12162,118,115,250,-310,5.5,233.0
113.561775,108.40223,103,125,140,-160,3,226.0
113.41256,99.89782,134,98,-800,550,13,214.5
112.44129,106.02206,101,109,-145,125,3.5,217.0
111.295456,97.82119,106,96,-180,150,1.5,203.5
106.21889,101.88566,129,84,-170,145,3.5,205.0
104.82046,110.96194,102,129,375,-500,10.5,224.5
114.06219,111.617004,121,108,105,-125,4,229.0
105.35641,109.318016,88,132,260,-330,7.5,213.0
112.5728,108.18218,103,94,-165,142,2,221.5
115.74763,100.87446,107,118,-125,105,pk,223.5
111.9065,105.666306,115,111,190,-240,4.5,216.5
113.71277,115.33881,112,115,1100,-2500,11,233.5
113.831604,113.86431,129,113,600,-900,12,230.0
112.53673,108.90415,118,127,-190,160,2,233.5
106.98712,105.70014,110,98,1100,-2500,15,221.0
114.28435,108.15425,119,137,-270,220,10,231.5
112.84046,110.76261,94,103,350,-450,7.5,224.5
113.4473,105.794914,117,136,215,-265,4,217.0
101.345985,110.62204,108,132,850,-1500,13.5,214.5
111.03033,102.946175,106,122,145,-170,1,218.0
112.92502,109.959,102,108,200,-250,4,227.5
102.858,108.19882,120,135,300,-400,7.5,223.5
118.27571,105.99623,148,99,-250,200,7,222.0
105.60333,103.08581,92,105,290,-380,8.5,206.0
111.11537,112.397865,112,125,190,-240,6,233.5
111.77546,111.88529,130,107,240,-300,4.5,229.0
119.30769,103.83966,141,88,-2500,1100,16,231.0
106.531105,109.531136,118,101,140,-160,3,218.5
103.53712,109.51238,96,129,400,-550,10.5,220.0
111.54376,107.46032,93,101,-135,115,2.5,230.0
113.20695,110.86456,92,128,700,-1100,12,225.5
113.55046,100.58292,119,125,-135,115,3,222.0
116.1919,109.82906,117,127,125,-145,1.5,235.5
103.29914,105.24105,106,116,950,-1800,13.5,211.0
116.200645,98.66305,122,95,-115,-105,2.5,212.0
106.94169,113.48575,122,122,220,-270,11.5,223.0
114.3556,102.14297,119,103,-2000,1000,12.5,216.5
113.08494,106.012825,118,116,275,-350,5,221.5
106.17686,107.54775,103,120,-120,100,1.5,224.0
113.69811,105.811134,127,107,-155,135,4.5,219.5
106.61899,114.41411,96,117,900,-1600,14.5,222.0
111.78718,111.929085,129,117,260,-330,6,234.0
107.32581,109.81431,107,102,350,-450,9.5,228.5
117.40103,101.00112,83,125,-800,550,11,229.5
105.30134,99.42507,99,90,100,-120,pk,209.5
106.35194,108.19759,118,110,425,-600,8.5,212.0
114.12884,103.92932,134,120,200,-250,3,220.0
109.16324,109.41541,102,112,550,-800,10,221.0
111.708466,105.23684,129,105,190,-240,4,217.5
113.40176,107.52111,123,117,145,-170,3.5,228.5
113.36788,111.60143,101,117,170,-200,7,231.0
111.406624,109.94763,106,104,450,-650,11,226.5
113.06484,108.64168,120,108,-250,200,5.5,236.0
109.788704,114.88392,125,120,350,-450,9.5,228.0
112.605415,98.47325,105,99,-320,255,4.5,208.0
105.0699,111.98798,124,90,160,-190,4.5,225.0
112.68867,111.90359,112,143,240,-300,5,226.0
107.33285,109.42999,121,112,145,-170,5,211.0
100.80321,100.0608,107,99,100,-120,1,203.5
111.85877,99.014275,125,107,-350,275,6.5,219.5
105.679375,105.39356,87,104,135,-155,2,207.0
114.06866,109.44788,117,103,275,-350,7,229.5
117.38797,105.7261,112,99,-190,160,5.5,219.0
104.292366,110.38683,104,120,300,-400,8.5,228.0
112.86247,105.99886,120,130,-180,150,3,232.0
115.63107,101.51867,109,104,-650,450,10,222.5
119.43843,109.8169,115,111,-130,110,2.5,233.0
114.27323,110.65594,112,127,400,-550,11,232.5
105.66488,107.81732,111,117,267,-330,6,224.0
115.4967,111.75643,120,88,-200,170,4,237.0
111.25339,103.0366,90,118,155,-180,3,215.0
113.714836,109.07308,129,148,-160,140,2,230.5
106.327324,100.71638,107,139,100,-120,1,219.0
114.881386,115.24677,118,107,700,-1100,11.5,239.0
112.951904,107.014786,111,113,-150,130,2,233.0
114.25836,113.13466,118,106,210,-260,5,228.0
104.15989,112.12021,112,126,190,-240,7.5,218.0
106.94421,107.12487,110,91,-190,160,4,223.0
114.289856,107.71955,120,89,180,-220,4,230.0
112.88513,105.81142,120,101,-330,260,3,217.0
115.448494,106.523674,131,97,180,-220,4.5,220.0
113.790855,97.963005,134,110,-155,135,2,214.0
112.00501,102.05845,121,106,-170,145,7,219.5
109.20243,111.34292,108,122,170,-200,3.5,226.0
104.15298,103.438576,122,127,290,-380,8,217.0
112.912415,111.20324,108,129,300,-400,8.5,227.0
106.798706,107.82532,98,122,130,-150,3.5,233.0
113.266235,100.80503,97,110,-650,450,11.5,221.0
112.15693,107.23464,99,123,135,-155,1.5,226.5
101.025475,100.28784,106,111,110,-130,2,202.5
112.807976,113.87397,106,125,575,-850,8.5,234.5
107.1752,102.30545,125,102,140,-160,4,205.5
112.28429,113.5996,115,98,750,-1200,14,230.0
112.3698,112.30509,111,111,-270,220,4,233.0
114.327156,112.58268,123,148,200,-250,7.5,238.5
113.22242,111.65601,113,106,110,-130,3,229.5
108.388084,105.9602,104,147,575,-850,12.5,213.5
109.487366,110.791664,126,110,-110,-110,pk,221.5
113.580795,109.32746,112,114,375,-500,7.5,232.0
112.826866,102.41402,117,104,-500,375,8,221.5
106.57919,110.78387,109,120,250,-310,10,219.0
113.15313,109.17164,118,117,100,-120,1,231.0
117.2208,101.48295,140,126,-380,290,11.5,228.5
119.21256,108.21263,112,115,-425,325,7.5,233.5
113.594505,101.23415,130,112,-500,375,9.5,221.5
109.56167,105.04835,119,119,115,-135,2,212.5
111.809364,109.68424,120,118,700,-1100,10,232.0
107.32217,109.237816,109,96,145,-170,4,224.0
112.64274,99.09599,115,107,-220,180,5,220.0
106.45327,102.97075,112,96,290,-380,9.5,214.0
113.85505,108.94453,119,128,145,-170,2,236.0
115.20129,111.68877,115,128,-140,120,pk,238.0
116.13376,109.9119,116,123,142,-165,3,237.0
106.43157,102.58265,113,130,-330,260,6.5,214.0
113.59034,110.38831,116,98,142,-165,4,226.0
112.3659,108.295166,112,111,-210,175,4.5,236.0
114.09855,110.19433,123,95,120,-140,3.5,227.0
114.36727,108.81657,112,101,180,-220,4.5,236.5
112.986786,105.95573,119,110,-220,180,4,228.0
109.4197,105.867355,109,112,-115,-105,pk,216.5
115.7098,109.94169,110,105,230,-280,4,238.5
104.20321,98.41314,106,110,135,-155,2,214.5
118.896675,103.98993,121,121,-425,325,9,224.5
117.409836,110.48559,117,105,-280,230,5,232.0
107.28811,108.034966,113,85,155,-185,4,220.5
113.67602,106.47395,121,125,375,-500,9,228.0
110.0619,108.86606,111,121,255,-320,5,223.5
107.006874,109.71697,126,118,375,-500,8.5,218.5
112.22613,106.03791,123,101,140,-160,2.5,221.5
103.73431,102.56166,110,108,105,-125,2.5,217.5
115.16103,112.232285,111,112,155,-185,5.5,238.5
118.99577,104.69045,125,103,-200,170,6.5,226.0
104.99645,108.01821,109,131,-115,-105,3.5,231.0
114.4419,109.853546,125,92,425,-600,9.5,231.5
111.362816,108.45768,113,116,125,-145,3,228.5
117.79951,109.13094,141,125,-230,185,4.5,236.5
115.70042,104.40783,119,124,-200,170,5,237.0
113.16047,111.18959,105,140,135,-155,2.5,240.0
113.801765,110.8789,97,118,180,-220,5.5,228.0
107.19166,100.41805,93,125,-425,325,6.5,216.5
101.64686,105.44825,107,110,170,-200,5.5,212.0
116.01084,110.2425,130,104,800,-1400,14,234.0
106.82546,105.41674,103,122,135,-155,4.5,210.5
112.09816,102.89914,112,118,110,-130,4,220.5
118.82012,111.52047,96,108,-210,175,4,234.5
112.89155,104.360695,120,116,-310,250,6.5,232.5
115.96821,108.90267,104,105,170,-200,3,230.0
118.10295,106.959114,131,111,170,-200,2.5,225.0
113.262474,107.66659,121,107,110,-130,3,226.0
112.38897,101.629585,161,168,150,-180,3.5,230.5
113.80222,108.146736,117,123,-135,115,3.5,229.0
106.7268,100.930824,117,93,-260,210,6,215.0
114.51334,104.96587,119,129,-135,115,5.5,219.0
104.31149,109.984,118,116,450,-650,10.5,230.5
102.17895,111.01237,111,102,425,-600,9,219.0
112.50103,110.63009,115,96,-110,-110,pk,239.0
108.0576,107.83683,81,88,190,-240,4,224.0
113.46523,109.41846,128,109,145,-170,4.5,237.5
112.46553,103.41926,123,117,375,-500,7.5,225.0
117.88973,103.57099,111,118,-1400,800,13.5,234.5
106.55338,110.19172,107,109,550,-800,12.5,231.5
112.70574,108.88771,112,116,105,-125,1,228.0
116.42182,107.291664,120,115,400,-550,9,230.5
113.36086,114.58372,104,120,240,-300,7.5,229.5
105.749016,105.74761,118,112,240,-300,8.5,220.0
113.6938,98.71054,118,95,-240,190,6,215.5
115.483864,108.99789,99,121,-130,110,2.5,234.0
105.05212,112.01443,93,117,160,-190,4.5,221.0
112.98432,109.100655,115,107,140,-160,4.5,228.0
112.57603,109.70903,104,113,-260,210,6.5,232.5
104.34099,108.45303,107,127,400,-550,9.5,225.5
115.25358,101.929726,114,96,-180,150,6,227.0
106.71795,107.67718,114,108,145,-170,1.5,219.5
112.95204,105.003044,131,112,170,-200,4,224.0
112.681656,109.42224,103,105,-220,180,5,228.0
110.062416,111.66749,112,115,-210,175,3,231.5
106.02911,103.37989,108,114,150,-180,3.5,225.0
113.13961,110.33665,128,115,-130,110,1.5,229.0
107.73931,109.946396,88,135,190,-240,4.5,231.5
110.66084,113.68442,105,105,450,-650,10,222.5
115.615456,110.35787,120,111,145,-170,3.5,234.0
108.01773,101.41991,131,108,-170,145,3,218.0
114.67397,107.76321,132,84,150,-180,3,234.0
113.54078,114.64888,115,95,230,-280,5.5,233.0
115.602104,109.75415,107,107,300,-400,6.5,231.5
114.99633,109.60529,129,113,110,-130,1,236.0
110.4629,97.98609,114,120,-200,170,6.5,213.5
104.30182,103.134,107,91,340,-440,8.5,213.0
114.05449,111.86184,95,104,-450,350,4,232.5
108.072044,102.70584,123,106,240,-300,5.5,213.5
112.09884,108.57912,113,104,-200,170,2.5,235.0
112.863106,108.68799,111,99,-320,255,5.5,226.5
111.40844,113.59767,112,117,650,-1000,13.5,228.0
114.50263,108.9688,111,114,240,-300,6.5,243.0
114.33902,103.10471,109,96,-250,200,4.5,228.0
107.06148,110.263626,107,121,650,-1000,12.5,229.5
116.07867,109.9203,104,112,100,-120,1,238.5
113.23784,103.19368,107,106,-450,350,8,223.5
105.86124,105.104866,104,112,350,-450,8,219.0
108.467674,114.12516,120,122,1500,-5000,17,234.5
106.56621,98.89251,111,114,-110,-110,2,207.5
114.137764,104.3818,127,126,105,-125,1,216.5
105.397865,109.457405,94,135,225,-275,11.5,227.0
107.91732,111.81757,98,91,225,-275,4,221.0
117.90217,108.22799,131,111,-140,120,2,227.5
108.65751,108.20849,131,114,110,-130,2.5,221.0
114.39976,101.505295,125,110,-450,350,10.5,222.0
111.57438,109.569786,114,94,425,-600,9,225.5
110.94775,110.3003,120,118,-130,110,1.5,226.0
115.820915,107.2724,110,104,145,-170,4,227.5
114.37057,111.373436,102,130,110,-130,1,241.5
112.3874,103.24328,107,108,-130,110,1,226.5
112.70778,104.98409,121,93,-160,140,5,218.0
113.063126,109.431786,103,105,400,-550,10,227.5
105.56544,105.12672,92,89,600,-900,11.5,212.0
